InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,InvoiceDay
550227,22423,REGENCY CAKESTAND 3 TIER,4,2011-06-16 10:22:00,14.31,14125,United Kingdom,57.24,2011-06,2011-06-16
536794,22423,REGENCY CAKESTAND 3 TIER,5,2011-03-04 17:47:00,12.6,12400,United Kingdom,63.0,2011-03,2011-03-04
540168,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-11-26 11:02:00,2.55,12840,United Kingdom,2.55,2011-11,2011-11-26
549967,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-13 10:35:00,8.63,14081,United Kingdom,8.63,2011-06,2011-06-13
544686,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-14 07:34:00,3.41,13418,United Kingdom,3.41,2011-10,2011-10-14
550020,22382,LUNCH BAG SPACEBOY DESIGN,7,2011-12-03 10:47:00,1.64,14087,United Kingdom,11.48,2011-12,2011-12-03
540005,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-10-05 10:48:00,1.32,12814,United Kingdom,1.32,2011-10,2011-10-05
543490,22467,GUMBALL COAT RACK,1,2011-04-19 10:43:00,2.23,13268,Spain,2.23,2011-04,2011-04-19
547621,22659,LUNCH BAG CARS BLUE,1,2011-07-13 17:36:00,1.96,13774,Spain,1.96,2011-07,2011-07-13
549943,22632,HAND WARMER RED POLKA DOT,3,2011-08-02 07:04:00,1.85,14078,United Kingdom,5.55,2011-08,2011-08-02
538752,10002,INFLATABLE POLITICAL GLOBE,1,2011-01-23 15:19:00,0.93,12659,United Kingdom,0.93,2011-01,2011-01-23
538912,22632,HAND WARMER RED POLKA DOT,2,2011-12-04 17:01:00,1.81,12684,United Kingdom,3.62,2011-12,2011-12-04
540899,23084,RABBIT NIGHT LIGHT,4,2011-06-05 19:29:00,1.97,12922,United Kingdom,7.88,2011-06,2011-06-05
548490,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-07 09:27:00,2.82,13890,United Kingdom,8.46,2011-10,2011-10-07
542357,21175,GIN + TONIC DIET METAL SIGN,1,2011-05-22 16:06:00,1.85,13103,United Kingdom,1.85,2011-05,2011-05-22
542955,22552,PLASTERS IN TIN STRONGMAN,3,2011-08-04 13:08:00,1.55,13193,United Kingdom,4.65,2011-08,2011-08-04
536535,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-11-11 11:56:00,1.53,12376,United Kingdom,3.06,2011-11,2011-11-11
544332,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-11-01 13:50:00,3.31,13389,United Kingdom,3.31,2011-11,2011-11-01
537663,22382,LUNCH BAG SPACEBOY DESIGN,23,2011-05-16 12:26:00,1.62,12528,Spain,37.26,2011-05,2011-05-16
551517,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-11-28 13:15:00,5.24,14323,United Kingdom,5.24,2011-11,2011-11-28
544379,21176,CHOCOLATE HOT WATER BOTTLE,3,2011-09-16 19:18:00,4.77,13394,United Kingdom,14.31,2011-09,2011-09-16
547365,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-11-01 14:53:00,2.96,13749,United Kingdom,2.96,2011-11,2011-11-01
546507,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-10-09 19:08:00,4.16,13653,United Kingdom,12.48,2011-10,2011-10-09
551675,22551,PLASTERS IN TIN SPACEBOY,3,2011-09-27 11:42:00,1.57,14336,United Kingdom,4.71,2011-09,2011-09-27
539277,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-07-18 17:49:00,8.02,12721,United Kingdom,16.04,2011-07,2011-07-18
548571,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-06-30 19:18:00,5.38,13901,Switzerland,10.76,2011-06,2011-06-30
538744,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-09-21 18:35:00,3.32,12659,United Kingdom,3.32,2011-09,2011-09-21
536766,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-05-12 13:43:00,2.28,12395,United Kingdom,6.84,2011-05,2011-05-12
538536,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-07-14 07:17:00,3.88,12641,United Kingdom,3.88,2011-07,2011-07-14
538404,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-11-22 13:44:00,3.28,12628,France,9.84,2011-11,2011-11-22
543461,22467,GUMBALL COAT RACK,6,2011-10-05 11:57:00,2.46,13262,United Kingdom,14.76,2011-10,2011-10-05
537913,22552,PLASTERS IN TIN STRONGMAN,6,2011-08-24 17:42:00,1.83,12557,United Kingdom,10.98,2011-08,2011-08-24
540349,22632,HAND WARMER RED POLKA DOT,2,2011-11-20 17:00:00,1.81,12861,Australia,3.62,2011-11,2011-11-20
550498,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-11 18:59:00,2.96,14173,United Kingdom,8.88,2010-12,2010-12-11
536415,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-09-16 12:19:00,3.7,12354,United Kingdom,3.7,2011-09,2011-09-16
536651,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-11-01 13:00:00,1.56,12387,United Kingdom,1.56,2011-11,2011-11-01
542038,21176,CHOCOLATE HOT WATER BOTTLE,6,2011-09-13 19:17:00,5.69,13070,Germany,34.14,2011-09,2011-09-13
536705,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-29 15:20:00,2.44,12392,United Kingdom,2.44,2011-10,2011-10-29
551627,23298,SPOTTY BUNNY DOORSTOP,6,2011-06-19 17:26:00,4.74,14331,United Kingdom,28.44,2011-06,2011-06-19
542912,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-09-16 11:15:00,1.98,13189,United Kingdom,1.98,2011-09,2011-09-16
543761,22633,HAND WARMER UNION JACK,3,2011-10-31 14:08:00,2.26,13310,United Kingdom,6.78,2011-10,2011-10-31
541363,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-01-31 13:43:00,3.21,12988,United Kingdom,12.84,2011-01,2011-01-31
549775,23301,GARDENERS KNEELING PAD KEEP CALM,6,2011-10-07 17:36:00,3.19,14068,Germany,19.14,2011-10,2011-10-07
544063,22629,SPACEBOY LUNCH BOX,1,2011-09-17 16:51:00,2.46,13344,United Kingdom,2.46,2011-09,2011-09-17
541439,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-09-21 19:15:00,4.1,12996,United Kingdom,8.2,2011-09,2011-09-21
542899,23084,RABBIT NIGHT LIGHT,4,2011-10-11 17:12:00,1.79,13189,United Kingdom,7.16,2011-10,2011-10-11
547518,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-06-14 13:05:00,1.41,13769,Denmark,2.82,2011-06,2011-06-14
538926,21928,JUMBO BAG WOODLAND ANIMALS,14,2011-11-20 15:14:00,2.12,12685,United Kingdom,29.68,2011-11,2011-11-20
539926,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-22 16:55:00,1.8,12805,Austria,1.8,2011-04,2011-04-22
543755,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-12-03 08:50:00,3.46,13310,United Kingdom,31.14,2010-12,2010-12-03
550753,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-05-06 15:22:00,2.8,14224,United Kingdom,8.4,2011-05,2011-05-06
549076,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-04-19 18:48:00,3.02,13974,Spain,3.02,2011-04,2011-04-19
537923,22383,LUNCH BAG SUKI DESIGN,7,2011-08-02 09:09:00,1.38,12558,United Kingdom,9.66,2011-08,2011-08-02
538124,22383,LUNCH BAG SUKI DESIGN,1,2011-07-17 16:14:00,2.57,12583,United Kingdom,2.57,2011-07,2011-07-17
547048,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-08-28 19:39:00,4.36,13715,United Kingdom,17.44,2011-08,2011-08-28
544306,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-25 19:44:00,3.71,13385,United Kingdom,3.71,2011-10,2011-10-25
550630,22310,IVORY KNITTED MUG COSY,9,2011-06-12 13:17:00,2.39,14202,United Kingdom,21.51,2011-06,2011-06-12
546205,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-04-29 14:35:00,2.59,13612,United Kingdom,5.18,2011-04,2011-04-29
540393,71053,WHITE METAL LANTERN,14,2011-08-14 14:46:00,4.63,12863,United Kingdom,64.82,2011-08,2011-08-14
549108,22632,HAND WARMER RED POLKA DOT,1,2011-11-19 19:24:00,2.31,13975,United Kingdom,2.31,2011-11,2011-11-19
538139,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-11-30 09:58:00,3.4,12585,United Kingdom,6.8,2011-11,2011-11-30
545982,22470,HEART OF WICKER LARGE,2,2011-10-07 10:19:00,3.15,13585,United Kingdom,6.3,2011-10,2011-10-07
545379,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-04-11 10:14:00,3.35,13493,France,3.35,2011-04,2011-04-11
541301,22386,JUMBO BAG PINK POLKADOT,2,2011-11-03 11:12:00,1.78,12982,United Kingdom,3.56,2011-11,2011-11-03
546143,22629,SPACEBOY LUNCH BOX,1,2011-11-29 15:19:00,2.57,13603,United Kingdom,2.57,2011-11,2011-11-29
539926,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-04-22 16:55:00,4.41,12805,Austria,13.23,2011-04,2011-04-22
538483,23355,HOT WATER BOTTLE KEEP CALM,4,2011-06-03 11:08:00,4.14,12638,United Kingdom,16.56,2011-06,2011-06-03
540174,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-26 15:51:00,2.43,12840,United Kingdom,2.43,2011-04,2011-04-26
549171,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-08-22 07:59:00,2.91,13980,United Kingdom,2.91,2011-08,2011-08-22
548121,10002,INFLATABLE POLITICAL GLOBE,5,2011-06-24 17:38:00,0.69,13842,United Kingdom,3.45,2011-06,2011-06-24
541152,22470,HEART OF WICKER LARGE,2,2011-11-02 17:02:00,2.89,12959,United Kingdom,5.78,2011-11,2011-11-02
550179,22386,JUMBO BAG PINK POLKADOT,1,2011-06-14 10:37:00,1.86,14120,United Kingdom,1.86,2011-06,2011-06-14
540141,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-04 12:50:00,3.07,12837,United Kingdom,12.28,2011-11,2011-11-04
551517,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-28 13:15:00,3.75,14323,United Kingdom,3.75,2011-11,2011-11-28
550837,22386,JUMBO BAG PINK POLKADOT,1,2011-03-12 14:51:00,2.51,14233,United Kingdom,2.51,2011-03,2011-03-12
550416,22722,SET OF 6 SOLDIER SKITTLES,1,2011-11-05 08:30:00,5.77,14153,United Kingdom,5.77,2011-11,2011-11-05
537808,22310,IVORY KNITTED MUG COSY,10,2011-11-29 19:53:00,2.02,12545,United Kingdom,20.2,2011-11,2011-11-29
538895,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-07-02 09:40:00,4.69,12684,United Kingdom,23.45,2011-07,2011-07-02
551090,22467,GUMBALL COAT RACK,9,2011-10-23 11:32:00,2.37,14268,United Kingdom,21.33,2011-10,2011-10-23
548575,71053,WHITE METAL LANTERN,1,2011-10-12 09:22:00,3.64,13901,Switzerland,3.64,2011-10,2011-10-12
543450,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-07-24 17:34:00,1.88,13262,United Kingdom,9.4,2011-07,2011-07-24
544631,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-06-17 16:46:00,8.93,13412,United Kingdom,26.79,2011-06,2011-06-17
540361,22470,HEART OF WICKER LARGE,4,2011-08-01 07:56:00,3.02,12862,United Kingdom,12.08,2011-08,2011-08-01
550203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-26 12:48:00,2.46,14124,United Kingdom,2.46,2011-07,2011-07-26
544038,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-11-22 08:28:00,2.84,13344,United Kingdom,8.52,2011-11,2011-11-22
544565,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-06-08 19:22:00,2.22,13403,United Kingdom,11.1,2011-06,2011-06-08
544609,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-10-06 14:35:00,2.47,13412,United Kingdom,2.47,2011-10,2011-10-06
537766,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-08 12:13:00,2.52,12541,United Kingdom,2.52,2011-04,2011-04-08
549110,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-11-02 18:53:00,3.85,13975,United Kingdom,23.1,2011-11,2011-11-02
551216,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-05 19:01:00,2.0,14280,United Kingdom,2.0,2011-11,2011-11-05
541320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-12-07 11:00:00,3.38,12986,United Kingdom,10.14,2011-12,2011-12-07
545928,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-13 09:23:00,2.34,13579,United Kingdom,2.34,2011-08,2011-08-13
538740,22469,HEART OF WICKER SMALL,2,2011-05-21 08:42:00,1.73,12659,United Kingdom,3.46,2011-05,2011-05-21
546187,23356,HOT WATER BOTTLE TEA AND SYMPATHY,7,2011-06-18 10:03:00,5.61,13609,Netherlands,39.27,2011-06,2011-06-18
548541,22632,HAND WARMER RED POLKA DOT,3,2011-08-11 11:56:00,2.1,13901,Switzerland,6.3,2011-08,2011-08-11
537758,71053,WHITE METAL LANTERN,1,2011-01-06 16:56:00,3.9,12538,United Kingdom,3.9,2011-01,2011-01-06
540819,22383,LUNCH BAG SUKI DESIGN,1,2011-03-15 19:39:00,1.68,12913,United Kingdom,1.68,2011-03,2011-03-15
547008,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-14 14:43:00,7.41,13715,United Kingdom,7.41,2011-10,2011-10-14
546338,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-11-28 11:22:00,5.36,13631,United Kingdom,5.36,2011-11,2011-11-28
551370,23355,HOT WATER BOTTLE KEEP CALM,5,2011-02-20 07:49:00,7.59,14304,Australia,37.95,2011-02,2011-02-20
540420,22492,MINI PAINT SET VINTAGE,2,2011-06-09 17:59:00,0.85,12863,United Kingdom,1.7,2011-06,2011-06-09
538728,22467,GUMBALL COAT RACK,2,2011-11-04 14:16:00,2.54,12659,United Kingdom,5.08,2011-11,2011-11-04
540500,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-08-03 11:32:00,6.25,12876,United Kingdom,6.25,2011-08,2011-08-03
547066,47566,PARTY BUNTING,1,2011-06-10 18:54:00,3.27,13719,United Kingdom,3.27,2011-06,2011-06-10
542706,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-10 08:28:00,3.03,13150,United Kingdom,6.06,2011-01,2011-01-10
549151,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-04-18 07:52:00,4.32,13980,United Kingdom,4.32,2011-04,2011-04-18
538062,22659,LUNCH BAG CARS BLUE,1,2011-03-30 10:03:00,1.96,12576,United Kingdom,1.96,2011-03,2011-03-30
536661,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-01-02 16:40:00,1.31,12387,United Kingdom,3.93,2011-01,2011-01-02
545991,22629,SPACEBOY LUNCH BOX,1,2011-04-12 11:57:00,2.25,13585,United Kingdom,2.25,2011-04,2011-04-12
547217,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-12-02 07:18:00,7.31,13738,United Kingdom,29.24,2011-12,2011-12-02
546953,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-09-02 19:29:00,1.5,13712,United Kingdom,3.0,2011-09,2011-09-02
539014,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-10-15 19:20:00,2.17,12690,Belgium,8.68,2011-10,2011-10-15
545459,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-12-01 12:33:00,2.85,13505,United Kingdom,5.7,2011-12,2011-12-01
539423,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-08-18 19:01:00,5.79,12739,United Kingdom,23.16,2011-08,2011-08-18
537194,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-08-14 11:52:00,1.88,12445,United Kingdom,1.88,2011-08,2011-08-14
550235,23298,SPOTTY BUNNY DOORSTOP,3,2011-07-21 11:32:00,5.8,14126,Netherlands,17.4,2011-07,2011-07-21
541428,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-20 12:45:00,3.16,12996,United Kingdom,3.16,2011-03,2011-03-20
550632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-12-07 12:46:00,4.51,14202,United Kingdom,4.51,2011-12,2011-12-07
541646,22629,SPACEBOY LUNCH BOX,2,2011-08-13 10:28:00,1.88,13016,United Kingdom,3.76,2011-08,2011-08-13
543769,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-18 19:47:00,3.41,13310,United Kingdom,6.82,2011-09,2011-09-18
544501,47566,PARTY BUNTING,4,2011-10-07 09:37:00,5.26,13397,United Kingdom,21.04,2011-10,2011-10-07
549614,22386,JUMBO BAG PINK POLKADOT,1,2011-09-25 18:01:00,1.9,14051,United Kingdom,1.9,2011-09,2011-09-25
541213,22326,ROUND SNACK BOXES SET OF4 WOODLAND,4,2011-06-03 08:34:00,2.67,12965,United Kingdom,10.68,2011-06,2011-06-03
538743,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-10-28 16:50:00,3.89,12659,United Kingdom,23.34,2011-10,2011-10-28
544681,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-07-07 08:35:00,3.36,13418,United Kingdom,6.72,2011-07,2011-07-07
548395,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-27 09:49:00,3.2,13883,United Kingdom,3.2,2011-10,2011-10-27
539451,22552,PLASTERS IN TIN STRONGMAN,1,2011-12-08 10:49:00,2.19,12743,Norway,2.19,2011-12,2011-12-08
546497,22659,LUNCH BAG CARS BLUE,5,2011-10-29 15:20:00,2.4,13653,United Kingdom,12.0,2011-10,2011-10-29
551045,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-06-09 09:12:00,4.29,14261,United Kingdom,25.74,2011-06,2011-06-09
538984,22470,HEART OF WICKER LARGE,1,2011-01-18 11:56:00,3.24,12690,Belgium,3.24,2011-01,2011-01-18
547436,22492,MINI PAINT SET VINTAGE,1,2011-09-02 11:13:00,0.92,13763,United Kingdom,0.92,2011-09,2011-09-02
549878,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-17 13:40:00,3.49,14073,United Kingdom,3.49,2011-09,2011-09-17
541988,22629,SPACEBOY LUNCH BOX,2,2011-03-06 09:59:00,1.76,13061,United Kingdom,3.52,2011-03,2011-03-06
542052,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-06-11 11:47:00,2.23,13070,Germany,4.46,2011-06,2011-06-11
542540,22467,GUMBALL COAT RACK,6,2011-06-04 19:28:00,3.91,13130,United Kingdom,23.46,2011-06,2011-06-04
539396,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-05-25 15:24:00,5.83,12735,United Kingdom,17.49,2011-05,2011-05-25
551606,47566,PARTY BUNTING,1,2011-03-19 11:04:00,4.64,14331,United Kingdom,4.64,2011-03,2011-03-19
549017,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-07-26 09:45:00,3.77,13968,United Kingdom,15.08,2011-07,2011-07-26
543503,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-12-04 16:51:00,5.52,13271,United Kingdom,11.04,2011-12,2011-12-04
537220,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-01-05 16:34:00,2.11,12451,United Kingdom,8.44,2011-01,2011-01-05
538634,22492,MINI PAINT SET VINTAGE,2,2011-07-28 09:45:00,0.77,12646,United Kingdom,1.54,2011-07,2011-07-28
550061,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-09-13 10:22:00,2.53,14095,United Kingdom,12.65,2011-09,2011-09-13
545313,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-10-27 19:18:00,4.85,13492,United Kingdom,4.85,2011-10,2011-10-27
537337,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-05 13:43:00,2.53,12475,United Kingdom,10.12,2011-11,2011-11-05
536421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-01 16:48:00,3.24,12354,United Kingdom,3.24,2011-12,2011-12-01
539963,47566,PARTY BUNTING,7,2011-12-07 09:29:00,6.15,12812,United Kingdom,43.05,2011-12,2011-12-07
538789,23298,SPOTTY BUNNY DOORSTOP,3,2011-01-07 13:16:00,4.93,12666,United Kingdom,14.79,2011-01,2011-01-07
544086,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-03 08:05:00,15.01,13344,United Kingdom,30.02,2011-07,2011-07-03
551365,22423,REGENCY CAKESTAND 3 TIER,7,2011-11-10 09:38:00,17.39,14304,Australia,121.73,2011-11,2011-11-10
543836,22470,HEART OF WICKER LARGE,6,2011-08-19 07:20:00,2.8,13313,United Kingdom,16.8,2011-08,2011-08-19
546486,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-12-07 17:51:00,10.71,13653,United Kingdom,21.42,2011-12,2011-12-07
538902,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-09-09 15:39:00,1.23,12684,United Kingdom,3.69,2011-09,2011-09-09
549601,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-08 11:37:00,3.09,14051,United Kingdom,6.18,2011-09,2011-09-08
543926,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-12-14 09:29:00,3.2,13324,United Kingdom,3.2,2010-12,2010-12-14
539483,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-02-24 09:49:00,3.19,12743,Norway,19.14,2011-02,2011-02-24
548751,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-03-17 19:39:00,3.57,13929,Canada,10.71,2011-03,2011-03-17
539294,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-25 15:38:00,2.89,12722,United Kingdom,5.78,2011-10,2011-10-25
551621,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-04-07 09:29:00,1.74,14331,United Kingdom,5.22,2011-04,2011-04-07
549236,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-08-28 13:19:00,1.49,13991,United Kingdom,5.96,2011-08,2011-08-28
536398,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-08-27 13:20:00,6.65,12352,United Kingdom,46.55,2011-08,2011-08-27
548171,21176,CHOCOLATE HOT WATER BOTTLE,5,2011-08-19 09:08:00,4.29,13848,United Kingdom,21.45,2011-08,2011-08-19
540822,23298,SPOTTY BUNNY DOORSTOP,2,2011-11-22 19:07:00,5.47,12913,United Kingdom,10.94,2011-11,2011-11-22
547168,23298,SPOTTY BUNNY DOORSTOP,1,2011-08-12 09:47:00,6.25,13735,United Kingdom,6.25,2011-08,2011-08-12
547680,22632,HAND WARMER RED POLKA DOT,15,2011-11-11 12:03:00,1.75,13782,Australia,26.25,2011-11,2011-11-11
549749,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-01-10 19:59:00,2.34,14066,United Kingdom,25.74,2011-01,2011-01-10
545875,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-05-27 19:36:00,3.13,13573,United Kingdom,9.39,2011-05,2011-05-27
541291,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-18 12:42:00,3.13,12981,Germany,6.26,2011-08,2011-08-18
545489,47566,PARTY BUNTING,2,2010-12-22 09:45:00,8.13,13505,United Kingdom,16.26,2010-12,2010-12-22
549095,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-23 11:25:00,3.41,13975,United Kingdom,10.23,2011-11,2011-11-23
544559,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-01 11:32:00,6.36,13403,United Kingdom,6.36,2011-11,2011-11-01
547370,47566,PARTY BUNTING,1,2011-10-17 07:18:00,7.25,13749,United Kingdom,7.25,2011-10,2011-10-17
548999,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-30 12:06:00,2.59,13968,United Kingdom,2.59,2011-06,2011-06-30
538313,23084,RABBIT NIGHT LIGHT,10,2011-04-17 19:50:00,1.95,12614,United Kingdom,19.5,2011-04,2011-04-17
546331,22659,LUNCH BAG CARS BLUE,3,2011-11-02 17:51:00,2.08,13631,United Kingdom,6.24,2011-11,2011-11-02
538271,23084,RABBIT NIGHT LIGHT,6,2011-05-01 10:23:00,1.87,12608,United Kingdom,11.22,2011-05,2011-05-01
539104,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2011-07-07 17:58:00,1.45,12706,United Kingdom,14.5,2011-07,2011-07-07
538973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-30 17:10:00,2.83,12690,Belgium,5.66,2011-01,2011-01-30
539633,47566,PARTY BUNTING,2,2011-02-22 12:26:00,4.97,12772,United Kingdom,9.94,2011-02,2011-02-22
545098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-05 16:56:00,2.93,13464,United Kingdom,5.86,2011-11,2011-11-05
548150,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-07-09 15:29:00,4.2,13848,United Kingdom,4.2,2011-07,2011-07-09
548127,22383,LUNCH BAG SUKI DESIGN,1,2011-06-04 14:33:00,1.43,13843,United Kingdom,1.43,2011-06,2011-06-04
539049,22469,HEART OF WICKER SMALL,4,2011-11-15 17:45:00,1.68,12694,United Kingdom,6.72,2011-11,2011-11-15
542002,22470,HEART OF WICKER LARGE,1,2011-09-18 15:52:00,2.79,13066,United Kingdom,2.79,2011-09,2011-09-18
545215,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-01-26 19:17:00,1.11,13476,United Kingdom,9.99,2011-01,2011-01-26
541618,22386,JUMBO BAG PINK POLKADOT,2,2011-05-14 17:26:00,2.33,13012,United Kingdom,4.66,2011-05,2011-05-14
536767,71053,WHITE METAL LANTERN,3,2011-10-27 12:31:00,2.86,12396,United Kingdom,8.58,2011-10,2011-10-27
540367,22632,HAND WARMER RED POLKA DOT,7,2011-11-29 16:36:00,1.75,12862,United Kingdom,12.25,2011-11,2011-11-29
542349,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-11-12 17:27:00,1.31,13103,United Kingdom,2.62,2011-11,2011-11-12
550049,47566,PARTY BUNTING,4,2011-08-25 09:49:00,3.32,14093,United Kingdom,13.28,2011-08,2011-08-25
550883,22386,JUMBO BAG PINK POLKADOT,2,2011-04-10 14:52:00,2.33,14235,France,4.66,2011-04,2011-04-10
548537,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-09-29 17:38:00,1.74,13899,United Kingdom,3.48,2011-09,2011-09-29
544273,23084,RABBIT NIGHT LIGHT,7,2011-07-25 09:48:00,1.83,13379,United Kingdom,12.81,2011-07,2011-07-25
547872,22467,GUMBALL COAT RACK,6,2011-05-09 11:12:00,2.61,13806,United Kingdom,15.66,2011-05,2011-05-09
551514,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-20 12:53:00,4.49,14323,United Kingdom,4.49,2011-01,2011-01-20
550705,22633,HAND WARMER UNION JACK,2,2011-01-06 18:19:00,1.85,14212,United Kingdom,3.7,2011-01,2011-01-06
549127,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-10-07 16:12:00,4.85,13979,United Kingdom,4.85,2011-10,2011-10-07
