InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550498,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-11 18:59:00,2.96,14173.0,United Kingdom
536415,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-09-16 12:19:00,3.7,12354.0,United Kingdom
536651,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-11-01 13:00:00,1.56,12387.0,United Kingdom
542038,21176,CHOCOLATE HOT WATER BOTTLE,6,2011-09-13 19:17:00,5.69,13070.0,Germany
536705,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-29 15:20:00,2.44,12392.0,United Kingdom
551627,23298,SPOTTY BUNNY DOORSTOP,6,2011-06-19 17:26:00,4.74,14331.0,United Kingdom
542912,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-09-16 11:15:00,1.98,13189.0,United Kingdom
543761,22633,HAND WARMER UNION JACK,3,2011-10-31 14:08:00,2.26,13310.0,United Kingdom
541363,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-01-31 13:43:00,3.21,12988.0,United Kingdom
549775,23301,GARDENERS KNEELING PAD KEEP CALM,6,2011-10-07 17:36:00,3.19,14068.0,Germany
544063,22629,SPACEBOY LUNCH BOX,1,2011-09-17 16:51:00,2.46,13344.0,United Kingdom
541439,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-09-21 19:15:00,4.1,12996.0,United Kingdom
542899,23084,RABBIT NIGHT LIGHT,4,2011-10-11 17:12:00,1.79,13189.0,United Kingdom
547518,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-06-14 13:05:00,1.41,13769.0,Denmark
538926,21928,JUMBO BAG WOODLAND ANIMALS,14,2011-11-20 15:14:00,2.12,12685.0,United Kingdom
539926,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-22 16:55:00,1.8,12805.0,Austria
547451,22629,SPACEBOY LUNCH BOX,1,2011-02-06 14:40:00,0.0,13763.0,United Kingdom
543755,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-12-03 08:50:00,3.46,13310.0,United Kingdom
550753,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-05-06 15:22:00,2.8,14224.0,United Kingdom
549076,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-04-19 18:48:00,3.02,13974.0,Spain
537923,22383,LUNCH BAG SUKI DESIGN,7,2011-08-02 09:09:00,1.38,12558.0,United Kingdom
538124,22383,LUNCH BAG SUKI DESIGN,1,2011-07-17 16:14:00,2.57,12583.0,United Kingdom
547048,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-08-28 19:39:00,4.36,13715.0,United Kingdom
544306,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-25 19:44:00,3.71,13385.0,United Kingdom
550630,22310,IVORY KNITTED MUG COSY,9,2011-06-12 13:17:00,2.39,14202.0,United Kingdom
546205,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-04-29 14:35:00,2.59,13612.0,United Kingdom
540393,71053,WHITE METAL LANTERN,14,2011-08-14 14:46:00,4.63,12863.0,United Kingdom
549108,22632,HAND WARMER RED POLKA DOT,1,2011-11-19 19:24:00,2.31,13975.0,United Kingdom
538139,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-11-30 09:58:00,3.4,12585.0,United Kingdom
550486,22632,HAND WARMER RED POLKA DOT,2,2011-09-23 08:48:00,1.69,,United Kingdom
545982,22470,HEART OF WICKER LARGE,2,2011-10-07 10:19:00,3.15,13585.0,United Kingdom
545379,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-04-11 10:14:00,3.35,13493.0,France
541301,22386,JUMBO BAG PINK POLKADOT,2,2011-11-03 11:12:00,1.78,12982.0,United Kingdom
C536912,84029E,RED WOOLLY HOTTIE WHITE HEART.,-2,2011-08-14 15:18:00,4.26,12415.0,France
546143,22629,SPACEBOY LUNCH BOX,1,2011-11-29 15:19:00,2.57,13603.0,United Kingdom
539926,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-04-22 16:55:00,4.41,12805.0,Austria
538483,23355,HOT WATER BOTTLE KEEP CALM,4,2011-06-03 11:08:00,4.14,12638.0,United Kingdom
540174,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-26 15:51:00,2.43,12840.0,United Kingdom
549171,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-08-22 07:59:00,2.91,13980.0,United Kingdom
548121,10002,INFLATABLE POLITICAL GLOBE,5,2011-06-24 17:38:00,0.69,13842.0,United Kingdom
541152,22470,HEART OF WICKER LARGE,2,2011-11-02 17:02:00,2.89,12959.0,United Kingdom
550179,22386,JUMBO BAG PINK POLKADOT,1,2011-06-14 10:37:00,1.86,14120.0,United Kingdom
540141,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-04 12:50:00,3.07,12837.0,United Kingdom
551517,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-28 13:15:00,3.75,14323.0,United Kingdom
550837,22386,JUMBO BAG PINK POLKADOT,1,2011-03-12 14:51:00,2.51,14233.0,United Kingdom
550416,22722,SET OF 6 SOLDIER SKITTLES,1,2011-11-05 08:30:00,5.77,14153.0,United Kingdom
537808,22310,IVORY KNITTED MUG COSY,10,2011-11-29 19:53:00,2.02,12545.0,United Kingdom
538895,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-07-02 09:40:00,4.69,12684.0,United Kingdom
551090,22467,GUMBALL COAT RACK,9,2011-10-23 11:32:00,2.37,14268.0,United Kingdom
548575,71053,WHITE METAL LANTERN,1,2011-10-12 09:22:00,3.64,13901.0,Switzerland
543450,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-07-24 17:34:00,1.88,13262.0,United Kingdom
544631,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-06-17 16:46:00,8.93,13412.0,United Kingdom
546997,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-05-12 12:48:00,3.03,,United Kingdom
540361,22470,HEART OF WICKER LARGE,4,2011-08-01 07:56:00,3.02,12862.0,United Kingdom
550203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-26 12:48:00,2.46,14124.0,United Kingdom
544038,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-11-22 08:28:00,2.84,13344.0,United Kingdom
544565,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-06-08 19:22:00,2.22,13403.0,United Kingdom
544609,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-10-06 14:35:00,2.47,13412.0,United Kingdom
537766,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-08 12:13:00,2.52,12541.0,United Kingdom
549110,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-11-02 18:53:00,3.85,13975.0,United Kingdom
551216,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-05 19:01:00,2.0,14280.0,United Kingdom
541320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-12-07 11:00:00,3.38,12986.0,United Kingdom
545928,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-13 09:23:00,2.34,13579.0,United Kingdom
C538324,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2011-09-19 19:04:00,2.61,12616.0,United Kingdom
538740,22469,HEART OF WICKER SMALL,2,2011-05-21 08:42:00,1.73,12659.0,United Kingdom
546187,23356,HOT WATER BOTTLE TEA AND SYMPATHY,7,2011-06-18 10:03:00,5.61,13609.0,Netherlands
548541,22632,HAND WARMER RED POLKA DOT,3,2011-08-11 11:56:00,2.1,13901.0,Switzerland
537758,71053,WHITE METAL LANTERN,1,2011-01-06 16:56:00,3.9,12538.0,United Kingdom
540819,22383,LUNCH BAG SUKI DESIGN,1,2011-03-15 19:39:00,1.68,12913.0,United Kingdom
547008,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-14 14:43:00,7.41,13715.0,United Kingdom
546338,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-11-28 11:22:00,5.36,13631.0,United Kingdom
551370,23355,HOT WATER BOTTLE KEEP CALM,5,2011-02-20 07:49:00,7.59,14304.0,Australia
540420,22492,MINI PAINT SET VINTAGE,2,2011-06-09 17:59:00,0.85,12863.0,United Kingdom
538728,22467,GUMBALL COAT RACK,2,2011-11-04 14:16:00,2.54,12659.0,United Kingdom
540500,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-08-03 11:32:00,6.25,12876.0,United Kingdom
547066,47566,PARTY BUNTING,1,2011-06-10 18:54:00,3.27,13719.0,United Kingdom
542706,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-10 08:28:00,3.03,13150.0,United Kingdom
549151,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-04-18 07:52:00,4.32,13980.0,United Kingdom
538062,22659,LUNCH BAG CARS BLUE,1,2011-03-30 10:03:00,1.96,12576.0,United Kingdom
536661,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-01-02 16:40:00,1.31,12387.0,United Kingdom
545991,22629,SPACEBOY LUNCH BOX,1,2011-04-12 11:57:00,2.25,13585.0,United Kingdom
547217,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-12-02 07:18:00,7.31,13738.0,United Kingdom
546953,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-09-02 19:29:00,1.5,13712.0,United Kingdom
539014,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-10-15 19:20:00,2.17,12690.0,Belgium
545459,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-12-01 12:33:00,2.85,13505.0,United Kingdom
539423,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-08-18 19:01:00,5.79,12739.0,United Kingdom
537194,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-08-14 11:52:00,1.88,12445.0,United Kingdom
550235,23298,SPOTTY BUNNY DOORSTOP,3,2011-07-21 11:32:00,5.8,14126.0,Netherlands
541428,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-20 12:45:00,3.16,12996.0,United Kingdom
550632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-12-07 12:46:00,4.51,14202.0,United Kingdom
541646,22629,SPACEBOY LUNCH BOX,2,2011-08-13 10:28:00,1.88,13016.0,United Kingdom
543769,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-18 19:47:00,3.41,13310.0,United Kingdom
544501,47566,PARTY BUNTING,4,2011-10-07 09:37:00,5.26,13397.0,United Kingdom
549614,22386,JUMBO BAG PINK POLKADOT,1,2011-09-25 18:01:00,1.9,14051.0,United Kingdom
541213,22326,ROUND SNACK BOXES SET OF4 WOODLAND,4,2011-06-03 08:34:00,2.67,12965.0,United Kingdom
538743,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-10-28 16:50:00,3.89,12659.0,United Kingdom
544681,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-07-07 08:35:00,3.36,13418.0,United Kingdom
548395,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-27 09:49:00,3.2,13883.0,United Kingdom
539451,22552,PLASTERS IN TIN STRONGMAN,1,2011-12-08 10:49:00,2.19,12743.0,Norway
546497,22659,LUNCH BAG CARS BLUE,5,2011-10-29 15:20:00,2.4,13653.0,United Kingdom
551045,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-06-09 09:12:00,4.29,14261.0,United Kingdom
541044,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-04-17 15:26:00,3.44,,Spain
538984,22470,HEART OF WICKER LARGE,1,2011-01-18 11:56:00,3.24,12690.0,Belgium
547436,22492,MINI PAINT SET VINTAGE,1,2011-09-02 11:13:00,0.92,13763.0,United Kingdom
549878,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-17 13:40:00,3.49,14073.0,United Kingdom
541988,22629,SPACEBOY LUNCH BOX,2,2011-03-06 09:59:00,1.76,13061.0,United Kingdom
542052,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-06-11 11:47:00,2.23,13070.0,Germany
542540,22467,GUMBALL COAT RACK,6,2011-06-04 19:28:00,3.91,13130.0,United Kingdom
539396,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-05-25 15:24:00,5.83,12735.0,United Kingdom
551606,47566,PARTY BUNTING,1,2011-03-19 11:04:00,4.64,14331.0,United Kingdom
549017,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-07-26 09:45:00,3.77,13968.0,United Kingdom
543503,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-12-04 16:51:00,5.52,13271.0,United Kingdom
537220,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-01-05 16:34:00,2.11,12451.0,United Kingdom
537139,23084,RABBIT NIGHT LIGHT,1,2011-10-30 07:42:00,0.0,12432.0,United Kingdom
538634,22492,MINI PAINT SET VINTAGE,2,2011-07-28 09:45:00,0.77,12646.0,United Kingdom
550061,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-09-13 10:22:00,2.53,14095.0,United Kingdom
545313,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-10-27 19:18:00,4.85,13492.0,United Kingdom
537337,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-05 13:43:00,2.53,12475.0,United Kingdom
536421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-01 16:48:00,3.24,12354.0,United Kingdom
539963,47566,PARTY BUNTING,7,2011-12-07 09:29:00,6.15,12812.0,United Kingdom
538789,23298,SPOTTY BUNNY DOORSTOP,3,2011-01-07 13:16:00,4.93,12666.0,United Kingdom
544086,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-03 08:05:00,15.01,13344.0,United Kingdom
551365,22423,REGENCY CAKESTAND 3 TIER,7,2011-11-10 09:38:00,17.39,14304.0,Australia
543836,22470,HEART OF WICKER LARGE,6,2011-08-19 07:20:00,2.8,13313.0,United Kingdom
546486,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-12-07 17:51:00,10.71,13653.0,United Kingdom
538902,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-09-09 15:39:00,1.23,12684.0,United Kingdom
549601,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-08 11:37:00,3.09,14051.0,United Kingdom
543926,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-12-14 09:29:00,3.2,13324.0,United Kingdom
539483,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-02-24 09:49:00,3.19,12743.0,Norway
548751,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-03-17 19:39:00,3.57,13929.0,Canada
539294,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-25 15:38:00,2.89,12722.0,United Kingdom
551621,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-04-07 09:29:00,1.74,14331.0,United Kingdom
549236,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-08-28 13:19:00,1.49,13991.0,United Kingdom
536398,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-08-27 13:20:00,6.65,12352.0,United Kingdom
548171,21176,CHOCOLATE HOT WATER BOTTLE,5,2011-08-19 09:08:00,4.29,13848.0,United Kingdom
540822,23298,SPOTTY BUNNY DOORSTOP,2,2011-11-22 19:07:00,5.47,12913.0,United Kingdom
547168,23298,SPOTTY BUNNY DOORSTOP,1,2011-08-12 09:47:00,6.25,13735.0,United Kingdom
547680,22632,HAND WARMER RED POLKA DOT,15,2011-11-11 12:03:00,1.75,13782.0,Australia
549749,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-01-10 19:59:00,2.34,14066.0,United Kingdom
545875,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-05-27 19:36:00,3.13,13573.0,United Kingdom
541291,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-18 12:42:00,3.13,12981.0,Germany
545489,47566,PARTY BUNTING,2,2010-12-22 09:45:00,8.13,13505.0,United Kingdom
549095,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-23 11:25:00,3.41,13975.0,United Kingdom
544559,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-01 11:32:00,6.36,13403.0,United Kingdom
547370,47566,PARTY BUNTING,1,2011-10-17 07:18:00,7.25,13749.0,United Kingdom
541337,22552,PLASTERS IN TIN STRONGMAN,3,2011-11-08 17:36:00,2.03,,United Kingdom
548999,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-30 12:06:00,2.59,13968.0,United Kingdom
538313,23084,RABBIT NIGHT LIGHT,10,2011-04-17 19:50:00,1.95,12614.0,United Kingdom
546331,22659,LUNCH BAG CARS BLUE,3,2011-11-02 17:51:00,2.08,13631.0,United Kingdom
538271,23084,RABBIT NIGHT LIGHT,6,2011-05-01 10:23:00,1.87,12608.0,United Kingdom
539104,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2011-07-07 17:58:00,1.45,12706.0,United Kingdom
C540114,22629,SPACEBOY LUNCH BOX,-1,2011-02-08 09:10:00,1.67,12832.0,Spain
538973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-30 17:10:00,2.83,12690.0,Belgium
539633,47566,PARTY BUNTING,2,2011-02-22 12:26:00,4.97,12772.0,United Kingdom
545098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-05 16:56:00,2.93,13464.0,United Kingdom
548150,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-07-09 15:29:00,4.2,13848.0,United Kingdom
548127,22383,LUNCH BAG SUKI DESIGN,1,2011-06-04 14:33:00,1.43,13843.0,United Kingdom
539049,22469,HEART OF WICKER SMALL,4,2011-11-15 17:45:00,1.68,12694.0,United Kingdom
542002,22470,HEART OF WICKER LARGE,1,2011-09-18 15:52:00,2.79,13066.0,United Kingdom
545215,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-01-26 19:17:00,1.11,13476.0,United Kingdom
541618,22386,JUMBO BAG PINK POLKADOT,2,2011-05-14 17:26:00,2.33,13012.0,United Kingdom
536767,71053,WHITE METAL LANTERN,3,2011-10-27 12:31:00,2.86,12396.0,United Kingdom
540367,22632,HAND WARMER RED POLKA DOT,7,2011-11-29 16:36:00,1.75,12862.0,United Kingdom
542349,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-11-12 17:27:00,1.31,13103.0,United Kingdom
550049,47566,PARTY BUNTING,4,2011-08-25 09:49:00,3.32,14093.0,United Kingdom
550883,22386,JUMBO BAG PINK POLKADOT,2,2011-04-10 14:52:00,2.33,14235.0,France
548537,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-09-29 17:38:00,1.74,13899.0,United Kingdom
542292,21176,CHOCOLATE HOT WATER BOTTLE,8,2011-01-05 07:11:00,4.53,,United Kingdom
544273,23084,RABBIT NIGHT LIGHT,7,2011-07-25 09:48:00,1.83,13379.0,United Kingdom
547872,22467,GUMBALL COAT RACK,6,2011-05-09 11:12:00,2.61,13806.0,United Kingdom
551514,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-20 12:53:00,4.49,14323.0,United Kingdom
550705,22633,HAND WARMER UNION JACK,2,2011-01-06 18:19:00,1.85,14212.0,United Kingdom
549127,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-10-07 16:12:00,4.85,13979.0,United Kingdom
543793,22629,SPACEBOY LUNCH BOX,1,2011-04-21 15:00:00,2.05,13311.0,United Kingdom
545716,23298,SPOTTY BUNNY DOORSTOP,10,2011-04-10 18:01:00,3.83,13550.0,United Kingdom
544552,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-04-07 11:01:00,2.89,,United Kingdom
548049,23356,HOT WATER BOTTLE TEA AND SYMPATHY,15,2011-11-01 13:01:00,5.62,13829.0,United Kingdom
550351,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-07-06 10:53:00,3.14,14144.0,United Kingdom
542714,22467,GUMBALL COAT RACK,7,2011-09-13 08:30:00,2.41,13150.0,United Kingdom
539721,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-11-16 19:37:00,2.5,12785.0,United Kingdom
544482,22310,IVORY KNITTED MUG COSY,2,2011-09-15 19:07:00,2.16,13396.0,Portugal
544900,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-07-30 09:00:00,2.27,13444.0,United Kingdom
548547,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,2011-03-31 11:52:00,2.0,13901.0,Switzerland
542750,10002,INFLATABLE POLITICAL GLOBE,1,2011-03-14 12:20:00,0.77,,United Kingdom
551352,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-05-13 16:09:00,3.77,14304.0,Australia
551227,21232,STRAWBERRY CERAMIC TRINKET BOX,5,2011-11-02 14:28:00,1.36,14280.0,United Kingdom
543104,22722,SET OF 6 SOLDIER SKITTLES,8,2011-09-05 16:30:00,6.49,13210.0,United Kingdom
546968,22552,PLASTERS IN TIN STRONGMAN,1,2011-09-05 12:32:00,2.29,13712.0,United Kingdom
545677,22659,LUNCH BAG CARS BLUE,1,2010-12-03 07:56:00,1.73,13541.0,Spain
542134,71053,WHITE METAL LANTERN,2,2011-09-12 10:20:00,4.09,13081.0,United Kingdom
538289,22467,GUMBALL COAT RACK,1,2011-04-23 18:20:00,2.99,12611.0,United Kingdom
538551,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-05-21 16:37:00,3.6,12643.0,Portugal
551691,22383,LUNCH BAG SUKI DESIGN,5,2011-11-11 10:09:00,1.63,14338.0,United Kingdom
541774,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,2011-10-14 14:02:00,3.29,13034.0,Spain
543762,21232,STRAWBERRY CERAMIC TRINKET BOX,19,2011-08-07 13:47:00,1.59,13310.0,United Kingdom
541765,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-11-26 13:28:00,1.33,13034.0,Spain
539948,22632,HAND WARMER RED POLKA DOT,3,2011-11-17 09:49:00,1.89,12809.0,United Kingdom
545882,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-02-03 07:09:00,3.44,13575.0,United Kingdom
550455,22386,JUMBO BAG PINK POLKADOT,2,2011-11-23 12:20:00,2.16,14160.0,United Kingdom
548990,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-02-15 18:06:00,3.55,13968.0,United Kingdom
549719,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-10-28 09:41:00,2.96,14066.0,United Kingdom
541289,23084,RABBIT NIGHT LIGHT,5,2011-11-16 16:55:00,2.34,12981.0,Germany
543921,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-22 15:17:00,2.12,13324.0,United Kingdom
537530,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7,2011-08-22 12:57:00,3.12,12501.0,United Kingdom
547447,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-03-30 18:17:00,3.87,13763.0,United Kingdom
546750,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-05-05 16:53:00,3.04,13684.0,United Kingdom
545810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-28 16:38:00,3.04,13569.0,United Kingdom
536947,22469,HEART OF WICKER SMALL,1,2011-07-30 12:55:00,2.01,12417.0,United Kingdom
546085,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-07-14 11:21:00,1.37,13598.0,United Kingdom
C551421,22382,LUNCH BAG SPACEBOY DESIGN,-1,2011-06-22 09:47:00,1.67,14314.0,United Kingdom
546969,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-05 12:13:00,2.98,13712.0,United Kingdom
544440,22551,PLASTERS IN TIN SPACEBOY,3,2011-11-16 18:23:00,2.43,13395.0,USA
544851,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-09-27 11:27:00,4.74,13440.0,United Kingdom
550756,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-04-27 18:58:00,3.31,14224.0,United Kingdom
549596,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-19 17:36:00,8.29,14051.0,United Kingdom
546374,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-06-11 15:39:00,2.02,13638.0,Canada
549094,71053,WHITE METAL LANTERN,1,2011-10-12 12:10:00,4.06,13975.0,United Kingdom
540766,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-08-12 17:18:00,2.79,12908.0,Belgium
540859,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-04-25 17:04:00,2.28,12914.0,United Kingdom
537911,22552,PLASTERS IN TIN STRONGMAN,4,2011-09-24 07:24:00,1.83,12557.0,United Kingdom
536402,23298,SPOTTY BUNNY DOORSTOP,8,2011-05-22 17:08:00,3.84,12352.0,United Kingdom
C549696,47566,PARTY BUNTING,-1,2011-08-12 07:21:00,6.62,14062.0,United Kingdom
542661,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-07-07 15:10:00,3.04,13145.0,United Kingdom
538993,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-10-04 18:50:00,2.93,12690.0,Belgium
544663,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-03 14:18:00,2.9,13418.0,United Kingdom
547552,22310,IVORY KNITTED MUG COSY,1,2011-11-01 09:14:00,1.91,13771.0,United Kingdom
549041,22722,SET OF 6 SOLDIER SKITTLES,1,2011-06-04 14:02:00,7.26,13968.0,United Kingdom
541325,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-11-07 19:37:00,3.62,12986.0,United Kingdom
543647,22386,JUMBO BAG PINK POLKADOT,7,2011-09-28 12:55:00,1.97,13287.0,United Kingdom
549696,22633,HAND WARMER UNION JACK,6,2011-08-12 07:21:00,2.58,14062.0,United Kingdom
548990,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-02-15 18:06:00,3.98,13968.0,United Kingdom
550075,23301,GARDENERS KNEELING PAD KEEP CALM,24,2011-05-19 12:19:00,2.24,14100.0,United Kingdom
546539,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-08-06 09:24:00,2.89,13659.0,France
544344,22629,SPACEBOY LUNCH BOX,3,2011-09-14 09:01:00,2.05,13390.0,United Kingdom
540849,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-05-24 19:16:00,3.73,12914.0,United Kingdom
543682,23355,HOT WATER BOTTLE KEEP CALM,1,2011-04-03 08:50:00,5.19,13294.0,United Kingdom
544078,22470,HEART OF WICKER LARGE,19,2011-04-22 11:21:00,3.8,,United Kingdom
549281,22745,POPPY'S PLAYHOUSE BEDROOM,7,2011-08-24 11:01:00,2.13,14005.0,United Kingdom
539773,22659,LUNCH BAG CARS BLUE,1,2011-07-01 10:02:00,2.29,12786.0,United Kingdom
541358,10002,INFLATABLE POLITICAL GLOBE,4,2011-11-21 18:36:00,0.9,12988.0,United Kingdom
542242,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-10-02 17:51:00,3.26,13094.0,United Kingdom
540263,22659,LUNCH BAG CARS BLUE,2,2011-08-11 16:21:00,1.68,12853.0,United Kingdom
550332,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-09-17 07:19:00,4.09,14141.0,United Kingdom
549174,22659,LUNCH BAG CARS BLUE,20,2011-09-05 13:28:00,1.58,13980.0,United Kingdom
547473,22633,HAND WARMER UNION JACK,2,2011-06-07 15:39:00,2.73,13763.0,United Kingdom
538456,22326,ROUND SNACK BOXES SET OF4 WOODLAND,10,2011-03-14 15:44:00,3.15,12632.0,United Kingdom
