InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
530091,SKU-004,Reusable Bottle,6,2024-07-08 08:07:00,16.83,10051.0,Germany,100.98
530092,SKU-001,Premium Coffee Beans,2,2024-09-23 15:40:00,12.0,10130.0,Portugal,24.0
530092,SKU-002,Organic Green Tea,1,2024-12-04 19:54:00,9.26,10074.0,Netherlands,9.26
530092,SKU-004,Reusable Bottle,1,2024-12-11 20:39:00,17.02,10136.0,Italy,17.02
530093,SKU-007,Desk Lamp,1,2024-04-10 14:02:00,28.51,10110.0,France,28.51
530093,SKU-006,Wireless Charger,2,2025-04-04 13:35:00,22.89,10085.0,Netherlands,45.78
530093,SKU-011,Cotton Tote Bag,2,2024-12-18 11:00:00,11.23,10051.0,Germany,22.46
530094,SKU-011,Cotton Tote Bag,1,2024-10-13 11:44:00,11.03,10114.0,Italy,11.03
530094,SKU-005,Notebook A5,1,2024-05-25 12:50:00,4.86,10069.0,Spain,4.86
530094,SKU-002,Organic Green Tea,1,2024-06-23 12:19:00,8.28,10100.0,Italy,8.28
530095,SKU-009,Running Socks,1,2024-10-25 16:20:00,6.31,10078.0,Portugal,6.31
530095,SKU-001,Premium Coffee Beans,1,2024-07-24 09:43:00,12.56,10021.0,Portugal,12.56
530095,SKU-006,Wireless Charger,4,2024-10-30 13:25:00,21.31,10013.0,Italy,85.24
530096,SKU-012,Phone Stand,6,2024-10-27 17:39:00,11.55,10013.0,Italy,69.3
530096,SKU-001,Premium Coffee Beans,2,2024-11-30 21:11:00,13.15,10099.0,Netherlands,26.3
530096,SKU-004,Reusable Bottle,1,2025-02-08 13:53:00,15.76,10063.0,Netherlands,15.76
530097,SKU-006,Wireless Charger,5,2025-01-31 22:43:00,26.27,10035.0,Spain,131.35
530097,SKU-008,Yoga Mat,10,2024-06-23 22:30:00,26.65,10128.0,Netherlands,266.5
530097,SKU-001,Premium Coffee Beans,1,2024-04-20 18:08:00,14.77,10119.0,Spain,14.77
530098,SKU-008,Yoga Mat,4,2024-01-23 10:40:00,21.73,10047.0,Netherlands,86.92
530098,SKU-008,Yoga Mat,1,2024-10-30 22:55:00,24.99,10065.0,Netherlands,24.99
530098,SKU-009,Running Socks,1,2024-08-08 22:21:00,6.53,10015.0,United Kingdom,6.53
530099,SKU-008,Yoga Mat,1,2024-04-18 20:52:00,24.51,10110.0,France,24.51
530099,SKU-007,Desk Lamp,1,2024-06-22 22:47:00,35.12,10016.0,France,35.12
530099,SKU-001,Premium Coffee Beans,3,2024-07-23 21:33:00,12.49,10140.0,France,37.47
530100,SKU-005,Notebook A5,2,2025-04-16 17:46:00,5.04,10076.0,Germany,10.08
530100,SKU-011,Cotton Tote Bag,2,2024-12-21 13:35:00,11.0,10010.0,Netherlands,22.0
530100,SKU-009,Running Socks,6,2024-09-09 08:13:00,7.79,10097.0,Germany,46.74
530101,SKU-010,Bluetooth Speaker,3,2024-07-15 18:21:00,42.71,10144.0,United Kingdom,128.13
530101,SKU-006,Wireless Charger,1,2025-01-11 09:09:00,21.18,10076.0,Germany,21.18
530101,SKU-005,Notebook A5,2,2024-04-18 21:01:00,5.29,10043.0,United Kingdom,10.58
530102,SKU-006,Wireless Charger,2,2024-05-20 14:40:00,25.54,10059.0,Germany,51.08
530102,SKU-009,Running Socks,5,2024-08-29 21:10:00,6.68,10063.0,Netherlands,33.4
530102,SKU-010,Bluetooth Speaker,1,2024-09-15 17:24:00,41.71,10024.0,Germany,41.71
530103,SKU-003,Ceramic Mug,2,2024-07-04 17:07:00,6.8,10059.0,Germany,13.6
530103,SKU-005,Notebook A5,5,2024-04-22 19:54:00,5.07,10109.0,Italy,25.35
530103,SKU-006,Wireless Charger,1,2025-03-23 19:02:00,20.64,10144.0,United Kingdom,20.64
530104,SKU-005,Notebook A5,1,2025-02-16 14:05:00,5.29,10128.0,Netherlands,5.29
530104,SKU-008,Yoga Mat,1,2024-06-23 22:15:00,26.24,10091.0,France,26.24
530104,SKU-006,Wireless Charger,5,2024-08-19 15:53:00,25.59,10073.0,France,127.95
530105,SKU-005,Notebook A5,8,2025-03-05 11:33:00,5.3,10064.0,Portugal,42.4
530105,SKU-005,Notebook A5,3,2024-06-11 10:07:00,5.7,10130.0,Portugal,17.1
530105,SKU-006,Wireless Charger,3,2024-05-27 20:02:00,21.02,10014.0,United Kingdom,63.06
530106,SKU-004,Reusable Bottle,2,2024-12-31 22:05:00,17.15,10061.0,Portugal,34.3
530106,SKU-008,Yoga Mat,1,2024-11-18 16:01:00,24.99,10063.0,Netherlands,24.99
530106,SKU-008,Yoga Mat,1,2024-09-07 22:32:00,23.63,10063.0,Netherlands,23.63
530107,SKU-003,Ceramic Mug,2,2025-01-10 11:21:00,7.46,10107.0,France,14.92
530107,SKU-008,Yoga Mat,3,2024-09-21 19:55:00,22.84,10042.0,France,68.52
530107,SKU-009,Running Socks,1,2024-12-26 12:49:00,6.99,10085.0,Netherlands,6.99
530108,SKU-006,Wireless Charger,1,2024-08-10 10:49:00,26.24,10102.0,Portugal,26.24
530108,SKU-002,Organic Green Tea,1,2024-07-05 21:33:00,8.35,10115.0,United Kingdom,8.35
530108,SKU-011,Cotton Tote Bag,2,2024-11-19 10:13:00,10.17,10091.0,France,20.34
530109,SKU-012,Phone Stand,1,2024-05-04 08:29:00,11.97,10116.0,United Kingdom,11.97
530109,SKU-007,Desk Lamp,3,2024-09-27 19:55:00,33.44,10143.0,Italy,100.32
530109,SKU-009,Running Socks,1,2024-07-22 09:00:00,7.9,10140.0,France,7.9
530110,SKU-005,Notebook A5,1,2024-08-28 22:02:00,5.42,10126.0,United Kingdom,5.42
530110,SKU-011,Cotton Tote Bag,6,2024-08-12 21:38:00,11.08,10026.0,France,66.48
530110,SKU-002,Organic Green Tea,2,2024-02-24 13:29:00,9.27,10032.0,Portugal,18.54
530111,SKU-001,Premium Coffee Beans,2,2024-03-21 09:33:00,12.29,10078.0,Portugal,24.58
530111,SKU-011,Cotton Tote Bag,1,2024-10-11 19:19:00,10.31,10014.0,United Kingdom,10.31
530111,SKU-001,Premium Coffee Beans,2,2024-07-03 17:48:00,12.4,10084.0,United Kingdom,24.8
530112,SKU-005,Notebook A5,3,2024-10-08 18:57:00,5.11,10023.0,Spain,15.33
530112,SKU-004,Reusable Bottle,4,2024-11-16 13:12:00,15.97,10031.0,France,63.88
530112,SKU-004,Reusable Bottle,1,2025-03-25 12:17:00,16.49,10061.0,Portugal,16.49
530113,SKU-009,Running Socks,3,2024-11-22 13:49:00,6.72,10048.0,France,20.16
530113,SKU-008,Yoga Mat,1,2024-04-27 18:07:00,25.94,10063.0,Netherlands,25.94
530113,SKU-005,Notebook A5,3,2025-04-21 10:10:00,4.96,10044.0,Germany,14.88
530114,SKU-005,Notebook A5,3,2024-12-03 09:00:00,5.89,10068.0,Netherlands,17.67
530114,SKU-010,Bluetooth Speaker,1,2024-10-01 16:32:00,51.46,10053.0,Netherlands,51.46
530114,SKU-002,Organic Green Tea,5,2024-07-02 11:34:00,9.75,10051.0,Germany,48.75
530115,SKU-006,Wireless Charger,1,2024-10-07 16:20:00,22.17,10096.0,Portugal,22.17
530115,SKU-005,Notebook A5,1,2024-04-29 10:45:00,5.33,10044.0,Germany,5.33
530115,SKU-005,Notebook A5,2,2024-04-23 17:15:00,6.01,10108.0,Germany,12.02
530116,SKU-003,Ceramic Mug,6,2024-10-23 09:19:00,6.8,10084.0,United Kingdom,40.8
530116,SKU-010,Bluetooth Speaker,2,2024-02-29 22:21:00,40.67,10068.0,Netherlands,81.34
530116,SKU-009,Running Socks,1,2024-08-19 15:03:00,7.05,10021.0,Portugal,7.05
530117,SKU-003,Ceramic Mug,2,2024-10-02 08:30:00,7.01,10023.0,Spain,14.02
530117,SKU-011,Cotton Tote Bag,1,2024-08-09 08:06:00,9.29,10004.0,United Kingdom,9.29
530117,SKU-007,Desk Lamp,2,2024-09-19 08:05:00,30.17,10058.0,Italy,60.34
530118,SKU-007,Desk Lamp,2,2025-01-03 14:11:00,34.28,10053.0,Netherlands,68.56
530118,SKU-012,Phone Stand,1,2024-08-01 17:57:00,12.88,10077.0,United Kingdom,12.88
530118,SKU-010,Bluetooth Speaker,8,2024-10-22 18:53:00,48.16,10010.0,Netherlands,385.28
530119,SKU-012,Phone Stand,2,2024-09-03 19:28:00,10.65,10010.0,Netherlands,21.3
530119,SKU-010,Bluetooth Speaker,4,2024-09-19 13:19:00,45.15,10046.0,Germany,180.6
530119,SKU-006,Wireless Charger,2,2024-11-03 21:12:00,24.13,10014.0,United Kingdom,48.26
530120,SKU-012,Phone Stand,1,2024-10-01 20:42:00,11.02,10070.0,Germany,11.02
530120,SKU-009,Running Socks,2,2024-07-16 09:59:00,6.99,10141.0,Spain,13.98
530120,SKU-008,Yoga Mat,1,2024-07-10 17:08:00,25.68,10114.0,Italy,25.68
530121,SKU-002,Organic Green Tea,3,2024-05-07 21:51:00,9.27,10051.0,Germany,27.81
530121,SKU-012,Phone Stand,1,2025-01-22 15:06:00,12.02,10013.0,Italy,12.02
530121,SKU-008,Yoga Mat,1,2024-10-08 12:43:00,24.65,10053.0,Netherlands,24.65
530122,SKU-011,Cotton Tote Bag,8,2024-10-13 19:49:00,10.01,10147.0,Italy,80.08
530122,SKU-008,Yoga Mat,2,2024-04-22 15:14:00,23.57,10069.0,Spain,47.14
530122,SKU-004,Reusable Bottle,1,2024-06-05 10:55:00,15.32,10014.0,United Kingdom,15.32
530123,SKU-010,Bluetooth Speaker,1,2024-07-23 12:58:00,41.43,10110.0,France,41.43
530123,SKU-006,Wireless Charger,1,2024-10-07 14:11:00,26.2,10076.0,Germany,26.2
530123,SKU-012,Phone Stand,1,2024-08-31 22:42:00,13.13,10019.0,Italy,13.13
530124,SKU-006,Wireless Charger,4,2024-07-23 20:55:00,26.29,10109.0,Italy,105.16
530124,SKU-006,Wireless Charger,1,2024-12-31 15:31:00,25.92,10019.0,Italy,25.92
530124,SKU-001,Premium Coffee Beans,1,2024-03-05 09:30:00,11.95,10016.0,France,11.95
530125,SKU-002,Organic Green Tea,6,2024-10-23 13:30:00,9.3,10036.0,United Kingdom,55.8
530125,SKU-008,Yoga Mat,2,2024-12-06 21:10:00,25.17,10109.0,Italy,50.34
530125,SKU-005,Notebook A5,2,2024-09-15 20:22:00,5.97,10051.0,Germany,11.94
530126,SKU-010,Bluetooth Speaker,1,2024-11-24 17:08:00,41.62,10146.0,Spain,41.62
530126,SKU-009,Running Socks,1,2024-03-11 09:25:00,6.84,10109.0,Italy,6.84
530126,SKU-012,Phone Stand,1,2025-02-06 20:06:00,10.57,10084.0,United Kingdom,10.57
530127,SKU-006,Wireless Charger,2,2024-07-22 16:41:00,22.85,10140.0,France,45.7
530127,SKU-002,Organic Green Tea,2,2024-10-24 20:19:00,8.48,10105.0,Netherlands,16.96
530127,SKU-009,Running Socks,8,2024-06-12 15:25:00,6.93,10068.0,Netherlands,55.44
530128,SKU-010,Bluetooth Speaker,2,2024-11-24 14:15:00,43.79,10047.0,Netherlands,87.58
530128,SKU-010,Bluetooth Speaker,1,2024-08-19 11:35:00,45.12,10015.0,United Kingdom,45.12
530128,SKU-003,Ceramic Mug,1,2024-06-28 15:24:00,8.08,10146.0,Spain,8.08
530129,SKU-002,Organic Green Tea,2,2024-04-19 13:13:00,8.46,10069.0,Spain,16.92
530129,SKU-012,Phone Stand,2,2024-07-26 17:27:00,12.15,10141.0,Spain,24.3
530129,SKU-007,Desk Lamp,1,2024-09-08 17:50:00,35.9,10136.0,Italy,35.9
530130,SKU-006,Wireless Charger,2,2024-10-07 16:44:00,24.5,10030.0,Portugal,49.0
530130,SKU-004,Reusable Bottle,1,2024-10-28 10:42:00,14.31,10053.0,Netherlands,14.31
530130,SKU-011,Cotton Tote Bag,1,2024-02-02 09:47:00,11.31,10063.0,Netherlands,11.31
530131,SKU-012,Phone Stand,6,2024-05-12 17:53:00,12.04,10063.0,Netherlands,72.24
530131,SKU-008,Yoga Mat,3,2024-12-01 09:37:00,22.28,10034.0,Italy,66.84
530131,SKU-010,Bluetooth Speaker,1,2024-10-07 15:20:00,51.59,10137.0,Netherlands,51.59
530132,SKU-009,Running Socks,6,2024-07-25 09:52:00,6.39,10130.0,Portugal,38.34
530132,SKU-008,Yoga Mat,1,2024-12-05 10:19:00,22.5,10032.0,Portugal,22.5
530132,SKU-007,Desk Lamp,1,2024-07-25 09:38:00,33.56,10093.0,United Kingdom,33.56
530133,SKU-002,Organic Green Tea,3,2024-05-19 18:52:00,9.33,10066.0,Spain,27.99
530133,SKU-010,Bluetooth Speaker,1,2024-10-19 20:52:00,50.12,10013.0,Italy,50.12
530133,SKU-007,Desk Lamp,1,2024-09-16 13:31:00,30.02,10043.0,United Kingdom,30.02
530134,SKU-011,Cotton Tote Bag,2,2024-05-14 18:03:00,10.06,10116.0,United Kingdom,20.12
530134,SKU-002,Organic Green Tea,1,2024-10-12 11:52:00,7.76,10109.0,Italy,7.76
530134,SKU-003,Ceramic Mug,1,2024-12-20 22:37:00,7.12,10084.0,United Kingdom,7.12
530135,SKU-011,Cotton Tote Bag,3,2024-03-20 20:00:00,9.89,10046.0,Germany,29.67
530135,SKU-003,Ceramic Mug,1,2025-01-29 18:09:00,7.83,10056.0,France,7.83
530135,SKU-008,Yoga Mat,2,2024-09-13 16:18:00,27.01,10013.0,Italy,54.02
530136,SKU-007,Desk Lamp,2,2024-09-07 17:36:00,32.21,10051.0,Germany,64.42
530136,SKU-008,Yoga Mat,1,2024-11-21 11:13:00,24.31,10064.0,Portugal,24.31
530136,SKU-011,Cotton Tote Bag,1,2024-10-27 22:20:00,11.24,10144.0,United Kingdom,11.24
530137,SKU-005,Notebook A5,4,2024-12-19 17:50:00,5.35,10094.0,Italy,21.4
530137,SKU-011,Cotton Tote Bag,1,2024-09-16 12:58:00,9.48,10084.0,United Kingdom,9.48
530137,SKU-007,Desk Lamp,2,2024-08-14 19:58:00,30.47,10105.0,Netherlands,60.94
530138,SKU-006,Wireless Charger,1,2024-03-14 09:37:00,21.85,10148.0,Germany,21.85
530138,SKU-001,Premium Coffee Beans,8,2024-10-19 17:32:00,14.45,10145.0,United Kingdom,115.6
530138,SKU-007,Desk Lamp,6,2024-05-13 21:08:00,29.15,10037.0,Italy,174.9
530139,SKU-005,Notebook A5,2,2024-11-30 08:23:00,5.36,10019.0,Italy,10.72
530139,SKU-009,Running Socks,1,2024-05-17 08:00:00,7.01,10146.0,Spain,7.01
530139,SKU-012,Phone Stand,3,2024-08-27 16:52:00,12.06,10097.0,Germany,36.18
530140,SKU-006,Wireless Charger,2,2025-04-03 09:55:00,20.89,10044.0,Germany,41.78
530140,SKU-005,Notebook A5,2,2024-06-26 21:01:00,6.15,10130.0,Portugal,12.3
530140,SKU-004,Reusable Bottle,1,2024-05-30 14:44:00,14.42,10068.0,Netherlands,14.42
530141,SKU-010,Bluetooth Speaker,2,2025-01-30 14:40:00,43.11,10120.0,Portugal,86.22
530141,SKU-006,Wireless Charger,1,2024-09-08 19:24:00,26.33,10020.0,Netherlands,26.33
530141,SKU-007,Desk Lamp,1,2025-01-10 14:27:00,34.51,10099.0,Netherlands,34.51
530142,SKU-009,Running Socks,3,2024-07-12 11:42:00,6.47,10004.0,United Kingdom,19.41
530142,SKU-003,Ceramic Mug,1,2024-08-18 15:08:00,7.0,10040.0,Italy,7.0
530142,SKU-004,Reusable Bottle,2,2025-04-09 16:24:00,16.42,10029.0,Italy,32.84
530143,SKU-006,Wireless Charger,1,2024-06-13 21:26:00,21.39,10047.0,Netherlands,21.39
530143,SKU-003,Ceramic Mug,2,2024-11-04 12:55:00,7.7,10076.0,Germany,15.4
530143,SKU-011,Cotton Tote Bag,1,2024-10-27 10:08:00,9.77,10047.0,Netherlands,9.77
530144,SKU-001,Premium Coffee Beans,1,2024-07-03 09:41:00,11.89,10037.0,Italy,11.89
530144,SKU-001,Premium Coffee Beans,3,2024-06-14 10:46:00,11.82,10120.0,Portugal,35.46
530144,SKU-008,Yoga Mat,1,2024-08-09 18:27:00,21.98,10105.0,Netherlands,21.98
530145,SKU-003,Ceramic Mug,3,2024-12-09 09:08:00,6.85,10040.0,Italy,20.55
530145,SKU-011,Cotton Tote Bag,1,2024-04-06 20:26:00,11.37,10052.0,Spain,11.37
530145,SKU-008,Yoga Mat,2,2024-11-24 22:50:00,26.64,10091.0,France,53.28
530146,SKU-012,Phone Stand,1,2024-06-01 17:59:00,12.23,10114.0,Italy,12.23
530146,SKU-007,Desk Lamp,8,2024-10-22 17:11:00,35.88,10057.0,France,287.04
530146,SKU-008,Yoga Mat,4,2024-07-19 16:27:00,27.54,10034.0,Italy,110.16
530147,SKU-009,Running Socks,1,2024-12-05 21:28:00,6.96,10026.0,France,6.96
530147,SKU-007,Desk Lamp,8,2024-08-18 13:14:00,33.11,10066.0,Spain,264.88
530147,SKU-003,Ceramic Mug,3,2024-10-17 14:38:00,7.21,10010.0,Netherlands,21.63
530148,SKU-001,Premium Coffee Beans,2,2024-02-09 17:31:00,11.61,10004.0,United Kingdom,23.22
530148,SKU-012,Phone Stand,1,2024-06-03 11:45:00,12.23,10084.0,United Kingdom,12.23
530148,SKU-009,Running Socks,1,2024-05-16 12:26:00,7.21,10010.0,Netherlands,7.21
530149,SKU-009,Running Socks,2,2024-06-27 17:23:00,6.36,10094.0,Italy,12.72
530149,SKU-001,Premium Coffee Beans,1,2025-02-21 08:36:00,12.31,10015.0,United Kingdom,12.31
530149,SKU-008,Yoga Mat,1,2024-10-04 19:23:00,25.68,10043.0,United Kingdom,25.68
530150,SKU-002,Organic Green Tea,4,2024-09-03 17:30:00,7.94,10090.0,Spain,31.76
530150,SKU-012,Phone Stand,2,2024-10-07 09:09:00,11.88,10047.0,Netherlands,23.76
530150,SKU-012,Phone Stand,2,2025-01-13 19:33:00,12.03,10097.0,Germany,24.06
530151,SKU-005,Notebook A5,1,2024-10-26 15:33:00,6.08,10109.0,Italy,6.08
530151,SKU-002,Organic Green Tea,2,2024-11-10 16:56:00,7.78,10058.0,Italy,15.56
530151,SKU-010,Bluetooth Speaker,1,2025-03-12 09:15:00,49.63,10078.0,Portugal,49.63
530152,SKU-008,Yoga Mat,1,2024-10-01 18:47:00,23.67,10019.0,Italy,23.67
530152,SKU-011,Cotton Tote Bag,2,2024-08-08 18:04:00,9.16,10009.0,Italy,18.32
530152,SKU-011,Cotton Tote Bag,5,2024-11-21 18:34:00,10.95,10114.0,Italy,54.75
530153,SKU-010,Bluetooth Speaker,1,2024-06-10 12:39:00,49.11,10037.0,Italy,49.11
530153,SKU-001,Premium Coffee Beans,2,2025-01-13 22:21:00,13.67,10143.0,Italy,27.34
530153,SKU-009,Running Socks,1,2024-04-07 20:00:00,6.26,10059.0,Germany,6.26
530154,SKU-008,Yoga Mat,1,2024-09-20 15:32:00,24.95,10099.0,Netherlands,24.95
530154,SKU-008,Yoga Mat,1,2024-08-30 17:46:00,23.93,10045.0,Italy,23.93
530154,SKU-006,Wireless Charger,1,2024-10-04 14:22:00,25.74,10118.0,Spain,25.74
530155,SKU-005,Notebook A5,4,2024-07-02 12:10:00,4.91,10127.0,United Kingdom,19.64
530155,SKU-001,Premium Coffee Beans,1,2025-01-28 19:59:00,13.7,10043.0,United Kingdom,13.7
530155,SKU-010,Bluetooth Speaker,1,2024-05-19 19:19:00,47.59,10015.0,United Kingdom,47.59
530156,SKU-012,Phone Stand,3,2025-02-17 20:36:00,10.93,10103.0,Netherlands,32.79
530156,SKU-005,Notebook A5,1,2024-07-30 08:40:00,6.09,10051.0,Germany,6.09
530156,SKU-008,Yoga Mat,2,2024-09-04 17:10:00,21.77,10078.0,Portugal,43.54
530157,SKU-010,Bluetooth Speaker,2,2024-11-08 08:42:00,42.92,10013.0,Italy,85.84
530157,SKU-005,Notebook A5,3,2024-08-14 20:47:00,5.87,10101.0,Germany,17.61
530157,SKU-010,Bluetooth Speaker,2,2024-11-24 08:18:00,51.66,10061.0,Portugal,103.32
530158,SKU-008,Yoga Mat,1,2024-05-23 09:08:00,22.82,10053.0,Netherlands,22.82
530158,SKU-009,Running Socks,5,2024-08-10 09:54:00,6.52,10099.0,Netherlands,32.6
530158,SKU-005,Notebook A5,1,2024-07-09 12:08:00,5.18,10046.0,Germany,5.18
530159,SKU-010,Bluetooth Speaker,1,2024-09-17 12:17:00,49.43,10103.0,Netherlands,49.43
530159,SKU-005,Notebook A5,2,2024-10-23 08:47:00,5.74,10043.0,United Kingdom,11.48
530159,SKU-002,Organic Green Tea,1,2024-12-22 17:11:00,9.26,10063.0,Netherlands,9.26
530160,SKU-010,Bluetooth Speaker,1,2024-04-04 19:09:00,41.56,10051.0,Germany,41.56
530160,SKU-011,Cotton Tote Bag,1,2024-07-24 15:23:00,10.77,10078.0,Portugal,10.77
530160,SKU-003,Ceramic Mug,2,2024-11-17 12:50:00,6.92,10047.0,Netherlands,13.84
530161,SKU-012,Phone Stand,2,2024-08-10 11:31:00,10.95,10102.0,Portugal,21.9
530161,SKU-003,Ceramic Mug,5,2024-10-14 20:33:00,6.79,10073.0,France,33.95
530161,SKU-001,Premium Coffee Beans,1,2024-10-01 13:05:00,13.98,10097.0,Germany,13.98
530162,SKU-003,Ceramic Mug,3,2024-11-09 17:59:00,7.59,10072.0,Portugal,22.77
530162,SKU-003,Ceramic Mug,3,2025-02-14 21:31:00,6.73,10026.0,France,20.19
530162,SKU-007,Desk Lamp,1,2024-11-20 20:24:00,34.03,10068.0,Netherlands,34.03
530163,SKU-004,Reusable Bottle,4,2024-05-30 18:28:00,16.49,10024.0,Germany,65.96
530163,SKU-012,Phone Stand,1,2024-05-20 18:10:00,10.83,10064.0,Portugal,10.83
530163,SKU-004,Reusable Bottle,2,2024-05-03 17:46:00,13.92,10094.0,Italy,27.84
530164,SKU-006,Wireless Charger,2,2024-11-06 08:41:00,20.94,10013.0,Italy,41.88
530164,SKU-005,Notebook A5,1,2025-01-25 20:52:00,6.08,10078.0,Portugal,6.08
530164,SKU-002,Organic Green Tea,5,2024-12-12 08:10:00,9.41,10099.0,Netherlands,47.05
530165,SKU-008,Yoga Mat,1,2024-06-13 14:30:00,23.56,10078.0,Portugal,23.56
530165,SKU-005,Notebook A5,1,2024-06-28 15:47:00,5.49,10085.0,Netherlands,5.49
530165,SKU-009,Running Socks,2,2025-02-06 11:24:00,7.5,10040.0,Italy,15.0
530166,SKU-011,Cotton Tote Bag,2,2024-09-03 19:24:00,9.37,10095.0,Netherlands,18.74
530166,SKU-008,Yoga Mat,1,2024-04-16 12:09:00,26.1,10131.0,Germany,26.1
530166,SKU-009,Running Socks,1,2024-02-29 21:27:00,6.45,10031.0,France,6.45
530167,SKU-001,Premium Coffee Beans,1,2024-10-19 12:59:00,14.31,10030.0,Portugal,14.31
530167,SKU-008,Yoga Mat,4,2024-06-12 14:43:00,23.55,10057.0,France,94.2
530167,SKU-006,Wireless Charger,2,2024-08-17 16:43:00,24.12,10026.0,France,48.24
530168,SKU-001,Premium Coffee Beans,2,2024-10-11 09:58:00,14.63,10108.0,Germany,29.26
530168,SKU-009,Running Socks,1,2024-11-08 18:22:00,7.26,10048.0,France,7.26
530168,SKU-007,Desk Lamp,1,2024-08-29 17:58:00,31.65,10031.0,France,31.65
530169,SKU-011,Cotton Tote Bag,5,2024-11-23 21:17:00,10.1,10031.0,France,50.5
530169,SKU-006,Wireless Charger,4,2024-05-10 12:17:00,22.04,10097.0,Germany,88.16
530169,SKU-002,Organic Green Tea,3,2024-03-08 12:41:00,9.74,10075.0,France,29.22
530170,SKU-010,Bluetooth Speaker,1,2024-07-10 14:29:00,42.46,10064.0,Portugal,42.46
530170,SKU-011,Cotton Tote Bag,6,2024-08-15 19:15:00,11.27,10110.0,France,67.62
530170,SKU-012,Phone Stand,1,2024-10-25 18:37:00,11.6,10119.0,Spain,11.6
530171,SKU-004,Reusable Bottle,1,2024-11-01 16:21:00,13.7,10078.0,Portugal,13.7
530171,SKU-011,Cotton Tote Bag,3,2024-06-21 19:11:00,9.71,10117.0,Portugal,29.13
530171,SKU-006,Wireless Charger,2,2024-07-08 16:00:00,24.0,10068.0,Netherlands,48.0
530172,SKU-011,Cotton Tote Bag,1,2024-01-18 08:53:00,9.16,10047.0,Netherlands,9.16
530172,SKU-002,Organic Green Tea,6,2024-08-19 08:26:00,8.74,10110.0,France,52.44
530172,SKU-002,Organic Green Tea,2,2024-05-14 16:06:00,8.95,10025.0,Spain,17.9
530173,SKU-011,Cotton Tote Bag,1,2024-11-24 15:22:00,8.97,10140.0,France,8.97
530173,SKU-004,Reusable Bottle,1,2024-07-28 19:18:00,14.15,10057.0,France,14.15
530173,SKU-005,Notebook A5,1,2024-07-12 11:02:00,5.75,10057.0,France,5.75
530174,SKU-001,Premium Coffee Beans,1,2024-06-04 17:05:00,12.48,10138.0,France,12.48
530174,SKU-001,Premium Coffee Beans,2,2024-08-26 17:42:00,12.09,10125.0,Spain,24.18
530174,SKU-004,Reusable Bottle,1,2025-02-19 17:40:00,16.82,10064.0,Portugal,16.82
530175,SKU-002,Organic Green Tea,1,2024-06-16 19:07:00,8.52,10016.0,France,8.52
530175,SKU-002,Organic Green Tea,2,2024-07-23 21:38:00,8.09,10129.0,Italy,16.18
530175,SKU-003,Ceramic Mug,2,2024-08-29 14:42:00,6.87,10113.0,Netherlands,13.74
530176,SKU-011,Cotton Tote Bag,6,2024-09-12 17:51:00,9.9,10052.0,Spain,59.4
530176,SKU-003,Ceramic Mug,2,2024-07-25 22:07:00,6.8,10073.0,France,13.6
530176,SKU-012,Phone Stand,2,2024-11-06 10:16:00,12.89,10078.0,Portugal,25.78
530177,SKU-005,Notebook A5,1,2025-03-03 15:42:00,5.45,10056.0,France,5.45
530177,SKU-002,Organic Green Tea,2,2024-09-18 18:29:00,8.09,10085.0,Netherlands,16.18
530177,SKU-005,Notebook A5,3,2024-09-20 20:27:00,5.52,10106.0,France,16.56
530178,SKU-012,Phone Stand,1,2024-07-25 22:42:00,11.24,10020.0,Netherlands,11.24
530178,SKU-006,Wireless Charger,3,2024-10-20 12:10:00,23.57,10143.0,Italy,70.71
530178,SKU-002,Organic Green Tea,8,2024-08-04 12:49:00,7.88,10028.0,Portugal,63.04
530179,SKU-001,Premium Coffee Beans,4,2025-01-16 14:24:00,11.65,10069.0,Spain,46.6
530179,SKU-006,Wireless Charger,1,2024-03-10 08:16:00,25.46,10130.0,Portugal,25.46
530179,SKU-005,Notebook A5,2,2024-09-26 10:28:00,5.96,10126.0,United Kingdom,11.92
530180,SKU-002,Organic Green Tea,4,2024-09-20 15:59:00,9.71,10110.0,France,38.84
530180,SKU-004,Reusable Bottle,1,2024-12-28 17:25:00,15.37,10147.0,Italy,15.37
530180,SKU-003,Ceramic Mug,2,2024-03-24 18:31:00,7.39,10059.0,Germany,14.78
530181,SKU-002,Organic Green Tea,1,2024-08-18 10:34:00,9.65,10128.0,Netherlands,9.65
530181,SKU-007,Desk Lamp,1,2024-08-22 11:39:00,32.44,10063.0,Netherlands,32.44
530181,SKU-011,Cotton Tote Bag,3,2024-08-25 09:58:00,10.93,10085.0,Netherlands,32.79
530182,SKU-008,Yoga Mat,1,2024-10-20 19:16:00,25.91,10074.0,Netherlands,25.91
530182,SKU-002,Organic Green Tea,1,2024-05-25 08:04:00,8.26,10078.0,Portugal,8.26
530182,SKU-002,Organic Green Tea,2,2024-02-17 17:46:00,9.26,10046.0,Germany,18.52
530183,SKU-005,Notebook A5,1,2024-09-14 20:28:00,5.15,10043.0,United Kingdom,5.15
530183,SKU-001,Premium Coffee Beans,1,2024-08-23 22:31:00,14.35,10130.0,Portugal,14.35
530183,SKU-003,Ceramic Mug,1,2024-08-17 18:40:00,7.75,10084.0,United Kingdom,7.75
